time,temperature,vibration,anomaly
2025-06-25 09:40:44.662674,93.90915120822709,0.003956229444463473,-1
2025-06-25 09:40:54.662674,55.32344375014333,0.029054221941222803,-1
2025-06-25 09:41:04.662674,68.52313634618207,0.01234584453450831,1
2025-06-25 09:41:14.662674,70.83451984119392,0.01800734078136793,1
2025-06-25 09:41:24.662674,73.68740633566966,0.014520246830132387,1
2025-06-25 09:41:34.662674,51.6817160902079,0.004908082414186693,-1
2025-06-25 09:41:44.662674,76.89113699915652,0.019390112119963058,1
2025-06-25 09:41:54.662674,67.9772166808798,0.017454106391402158,1
2025-06-25 09:42:04.662674,67.22376986237347,0.02446550987469945,1
2025-06-25 09:42:14.662674,69.31491529814849,0.016545740257784203,1
2025-06-25 09:42:24.662674,74.34479103905065,0.019055620655220505,1
2025-06-25 09:42:34.662674,58.76911592657533,0.0015129947300440792,-1
2025-06-25 09:42:44.662674,73.83555023316406,0.017703349858063048,1
2025-06-25 09:42:54.662674,70.15421699457262,0.02077679867462646,1
2025-06-25 09:43:04.662674,68.65410583502754,0.018735345699044215,1
2025-06-25 09:43:14.662674,65.61171073364228,0.021856206914500284,1
2025-06-25 09:43:24.662674,67.21884473085952,0.020849408903057517,1
2025-06-25 09:43:34.662674,71.61330500014468,0.019856634459626724,1
2025-06-25 09:43:44.662674,71.25394597499523,0.021405403834390692,1
2025-06-25 09:43:54.662674,73.59891991899335,0.017961690837545372,1
2025-06-25 09:44:04.662674,73.65637911621344,0.017392861057651372,1
2025-06-25 09:44:14.662674,69.12294232350014,0.019475784887678968,1
2025-06-25 09:44:24.662674,72.71611965610295,0.01703726759388154,1
2025-06-25 09:44:34.662674,76.09409316644678,0.02287275849554003,1
2025-06-25 09:44:44.662674,73.80443219538608,0.01972500718002852,1
2025-06-25 09:44:54.662674,65.61147233276381,0.01898418300004123,1
2025-06-25 09:45:04.662674,74.10567481631692,0.016629801645493283,1
2025-06-25 09:45:14.662674,74.93376626945698,0.019942590459740072,1
2025-06-25 09:45:24.662674,73.8442411287542,0.02278667759402143,1
2025-06-25 09:45:34.662674,63.66459386107777,0.038126641034162856,-1
2025-06-25 09:45:44.662674,71.09224009025105,0.018703664152101684,1
2025-06-25 09:45:54.662674,67.55985987821394,0.016804368324081373,1
2025-06-25 09:46:04.662674,73.62845559295978,0.020093601655384256,1
2025-06-25 09:46:14.662674,78.69630986660816,0.0238848619251227,1
2025-06-25 09:46:24.662674,67.80697676807944,0.016037625062436726,1
2025-06-25 09:46:34.662674,75.43119896201648,0.012423419066713615,1
2025-06-25 09:46:44.662674,68.79171820095193,0.01699021292341144,1
2025-06-25 09:46:54.662674,74.17681833887251,0.02277269741805823,1
2025-06-25 09:47:04.662674,71.36286738070646,0.021607291701977432,1
2025-06-25 09:47:14.662674,75.2696995654537,0.014326325932373509,1
2025-06-25 09:47:24.662674,73.4643077898527,0.017001410280970075,1
2025-06-25 09:47:34.662674,83.49244949698718,0.004179757566687703,-1
2025-06-25 09:47:44.662674,69.82422535311497,0.023504371186161287,1
2025-06-25 09:47:54.662674,74.41963586954135,0.01936067684302473,1
2025-06-25 09:48:04.662674,61.48928586312036,0.03539352737766962,-1
2025-06-25 09:48:14.662674,71.60217717414626,0.0195526637330729,1
2025-06-25 09:48:24.662674,66.23305582903106,0.021495386350014616,1
2025-06-25 09:48:34.662674,76.22141258252927,0.022093930435663826,1
2025-06-25 09:48:44.662674,72.7254814618179,0.019808312425999265,1
2025-06-25 09:48:54.662674,70.68382901236002,0.019806277375443927,1
2025-06-25 09:49:04.662674,74.00132824559353,0.01876579916626634,1
2025-06-25 09:49:14.662674,74.45552506254599,0.0165605882440998,1
2025-06-25 09:49:24.662674,76.04150336025917,0.01701238624126744,1
2025-06-25 09:49:34.662674,69.62480477732599,0.01948672878588393,1
2025-06-25 09:49:44.662674,65.50916952549021,0.017680527222369083,1
2025-06-25 09:49:54.662674,75.5927296128685,0.018425816769439555,1
2025-06-25 09:50:04.662674,74.0240300714634,0.021202261984284737,1
2025-06-25 09:50:14.662674,67.61202021822592,0.016789829681061616,1
2025-06-25 09:50:24.662674,68.36369206035943,0.020219399583665042,1
2025-06-25 09:50:34.662674,68.58705363649884,0.017061337875976936,1
2025-06-25 09:50:44.662674,70.04477810096049,0.015758782692110732,1
2025-06-25 09:50:54.662674,76.55075511779977,0.01530258066552447,1
2025-06-25 09:51:04.662674,72.63617649956474,0.015215476615805502,1
2025-06-25 09:51:14.662674,74.01768535007494,0.023010541632514907,1
2025-06-25 09:51:24.662674,90.82413607917131,0.031994639756675165,-1
2025-06-25 09:51:34.662674,72.79549399665399,0.023437196069704354,1
2025-06-25 09:51:44.662674,70.47359708048079,0.01759150453677336,1
2025-06-25 09:51:54.662674,81.5777098457145,0.011223126244657681,1
2025-06-25 09:52:04.662674,75.17448014761322,0.020197067750423035,1
2025-06-25 09:52:14.662674,83.17673345552578,0.004130285498227871,-1
2025-06-25 09:52:24.662674,72.23500329645913,0.01946006973931237,1
2025-06-25 09:52:34.662674,69.40970204122975,0.012949983992720019,1
2025-06-25 09:52:44.662674,72.28538565601254,0.020727630495873714,1
2025-06-25 09:52:54.662674,73.81684366485831,0.01341188610758305,1
2025-06-25 09:53:04.662674,69.53812399921306,0.017773661408308418,1
2025-06-25 09:53:14.662674,69.80724745054226,0.020405134031954708,1
2025-06-25 09:53:24.662674,72.93607737599963,0.014189306335975151,1
2025-06-25 09:53:34.662674,68.07578196714833,0.0158626221544502,1
2025-06-25 09:53:44.662674,73.69422569003328,0.015273088688040472,1
2025-06-25 09:53:54.662674,73.96841888472841,0.01949046668633233,1
2025-06-25 09:54:04.662674,74.39754328618923,0.017389821782688313,1
2025-06-25 09:54:14.662674,73.93389180403841,0.0216839893898065,1
2025-06-25 09:54:24.662674,75.28083337423166,0.017989267403551043,1
2025-06-25 09:54:34.662674,66.30790127433878,0.022523456960108358,1
2025-06-25 09:54:44.662674,75.79909511414724,0.02123975497960897,1
2025-06-25 09:54:54.662674,70.09830930433226,0.01659425515839785,1
2025-06-25 09:55:04.662674,67.34521480030746,0.017405340894438636,1
2025-06-25 09:55:14.662674,73.9761658636447,0.021182663492246706,1
2025-06-25 09:55:24.662674,72.94662178706518,0.01951593875259432,1
2025-06-25 09:55:34.662674,68.78041772321616,0.01903615391899804,1
2025-06-25 09:55:44.662674,75.96819774381287,0.014423585554219513,1
2025-06-25 09:55:54.662674,71.4927080353815,0.021351557005681233,1
2025-06-25 09:56:04.662674,68.17961967251287,0.019539272137420398,1
2025-06-25 09:56:14.662674,82.35329048997852,0.0034881254423895745,-1
2025-06-25 09:56:24.662674,71.64042021972813,0.022370836139277435,1
2025-06-25 09:56:34.662674,68.8866780557855,0.01581298889754494,1
2025-06-25 09:56:44.662674,72.99943097970564,0.015292249326325974,1
2025-06-25 09:56:54.662674,65.68694070026743,0.019284783492658455,1
2025-06-25 09:57:04.662674,65.27728505029202,0.01636267628827451,1
2025-06-25 09:57:14.662674,72.15870369663864,0.017124078219842298,1
2025-06-25 09:57:24.662674,68.86417067734217,0.02199296238398805,1
2025-06-25 09:57:34.662674,67.65053268335006,0.01638679047025473,1
2025-06-25 09:57:44.662674,74.87817230012827,0.018874601496450098,1
2025-06-25 09:57:54.662674,79.83988253919094,0.019114291576368438,1
2025-06-25 09:58:04.662674,68.79146251346798,0.013043864026078697,1
2025-06-25 09:58:14.662674,66.9012715082404,0.018299430075641717,1
2025-06-25 09:58:24.662674,71.95138104530322,0.02071729045643744,1
2025-06-25 09:58:34.662674,72.15443322408176,0.013588298261792937,1
2025-06-25 09:58:44.662674,75.3750315784607,0.01897072155401691,1
2025-06-25 09:58:54.662674,65.2876840219794,0.016613475129674836,1
2025-06-25 09:59:04.662674,76.68596083350292,0.016532692048914867,1
