time,temperature,vibration,anomaly
2025-06-25 13:14:29.761801,74.96606765676599,0.015326974891034992,1
2025-06-25 13:14:39.761801,84.67390221505092,0.03376577646693992,-1
2025-06-25 13:14:49.761801,70.52263933837024,0.020187432782260505,1
2025-06-25 13:14:59.761801,74.48773513158004,0.015023780968562009,1
2025-06-25 13:15:09.761801,72.66506860905452,0.025105172120219087,1
2025-06-25 13:15:19.761801,74.87827340530727,0.015221856642090578,1
2025-06-25 13:15:29.761801,73.41350219834055,0.019417465230487534,1
2025-06-25 13:15:39.761801,69.69234977904479,0.015741206532587825,1
2025-06-25 13:15:49.761801,73.56508805470797,0.025156148002071256,1
2025-06-25 13:15:59.761801,71.24137675587463,0.013878847898590426,1
2025-06-25 13:16:09.761801,72.7514679507989,0.017318961323791442,1
2025-06-25 13:16:19.761801,71.10355979808402,0.01752862212872984,1
2025-06-25 13:16:29.761801,74.26132620075748,0.019235491763834076,1
2025-06-25 13:16:39.761801,74.19225569978676,0.009749860459660977,1
2025-06-25 13:16:49.761801,60.59328563964567,0.030809675414213818,-1
2025-06-25 13:16:59.761801,75.51853014248063,0.017977874834492823,1
2025-06-25 13:17:09.761801,75.29343659922758,0.020119250195239097,1
2025-06-25 13:17:19.761801,70.56927900554362,0.014547896290539649,1
2025-06-25 13:17:29.761801,71.43006854480447,0.016035163217129642,1
2025-06-25 13:17:39.761801,73.1124999612618,0.013971136828800069,1
2025-06-25 13:17:49.761801,72.12623680923842,0.020738856257427413,1
2025-06-25 13:17:59.761801,75.7416147103581,0.017933214048064406,1
2025-06-25 13:18:09.761801,73.59504145298084,0.024242589667438256,1
2025-06-25 13:18:19.761801,67.13026990452258,0.015103563993324525,1
2025-06-25 13:18:29.761801,69.72933683390644,0.023282648151342046,1
2025-06-25 13:18:39.761801,70.71881572494497,0.017714181138168465,1
2025-06-25 13:18:49.761801,74.49008276979919,0.01776088269265988,1
2025-06-25 13:18:59.761801,71.65987336224573,0.02025192442059604,1
2025-06-25 13:19:09.761801,69.01949840762941,0.02388792881959817,1
2025-06-25 13:19:19.761801,62.48651491456747,0.0002709028509350099,-1
2025-06-25 13:19:29.761801,73.82845148466677,0.017493700732601484,1
2025-06-25 13:19:39.761801,70.17403888394179,0.020185106492757933,1
2025-06-25 13:19:49.761801,75.39404811428363,0.0220623777870434,1
2025-06-25 13:19:59.761801,71.66172896283501,0.017711904658023088,1
2025-06-25 13:20:09.761801,69.20641972040862,0.016054560441159445,1
2025-06-25 13:20:19.761801,69.14457000210064,0.019815359581919025,1
2025-06-25 13:20:29.761801,71.55809222889602,0.014301533368948894,1
2025-06-25 13:20:39.761801,52.825278431944774,0.0014622798457675223,-1
2025-06-25 13:20:49.761801,73.19445892775518,0.013700629249455771,1
2025-06-25 13:20:59.761801,67.32213433520978,0.016421336985733212,1
2025-06-25 13:21:09.761801,66.5286006535727,0.017152341113217895,1
2025-06-25 13:21:19.761801,59.15046647611037,0.03303306811281548,-1
2025-06-25 13:21:29.761801,72.15787526298014,0.020716904542625446,1
2025-06-25 13:21:39.761801,66.83399997822676,0.02975695666232372,-1
2025-06-25 13:21:49.761801,72.85328813044728,0.02010681164887371,1
2025-06-25 13:21:59.761801,74.62521006836946,0.015247465017204429,1
2025-06-25 13:22:09.761801,69.48213923037352,0.020924407153096115,1
2025-06-25 13:22:19.761801,73.78066695593182,0.019865404711643386,1
2025-06-25 13:22:29.761801,72.56099046689249,0.01939326941334759,1
2025-06-25 13:22:39.761801,66.61239634211273,0.017997822485676666,1
2025-06-25 13:22:49.761801,65.13247773950211,0.02952450610073965,-1
2025-06-25 13:22:59.761801,69.57177681307353,0.015899046571149072,1
2025-06-25 13:23:09.761801,69.72885680044647,0.014302595969458494,1
2025-06-25 13:23:19.761801,66.90109243656636,0.018809825009619776,1
2025-06-25 13:23:29.761801,69.0918881418106,0.015285897873912206,1
2025-06-25 13:23:39.761801,71.94178232752746,0.016804483448016095,1
2025-06-25 13:23:49.761801,66.5675088300822,0.017533551362865187,1
2025-06-25 13:23:59.761801,70.02074680409683,0.017723882863570826,1
2025-06-25 13:24:09.761801,70.7640369071285,0.01607994925244961,1
2025-06-25 13:24:19.761801,70.9804757861364,0.01778564079332498,1
2025-06-25 13:24:29.761801,69.20158838261767,0.013133951305368222,1
2025-06-25 13:24:39.761801,73.73684929389684,0.02029989460657187,1
2025-06-25 13:24:49.761801,72.22639572153665,0.014685341807012902,1
2025-06-25 13:24:59.761801,84.90266372374417,0.03650464783521639,-1
2025-06-25 13:25:09.761801,72.6972957382539,0.022088646932291414,1
2025-06-25 13:25:19.761801,71.31978511305763,0.011382552309104805,1
2025-06-25 13:25:29.761801,73.71116445789694,0.018859152797747202,1
2025-06-25 13:25:39.761801,70.9391516061004,0.012068170037172556,1
2025-06-25 13:25:49.761801,74.70150724577849,0.016259087054615453,1
2025-06-25 13:25:59.761801,71.74543706368458,0.013414073006723369,1
