time,temperature,vibration,pressure,anomaly
2025-06-25 15:56:55.090724,72.69076278596735,0.0361334227849126,88.97932366804396,1
2025-06-25 15:57:05.090724,101.22178454828428,0.0517941028074475,102.92872841324308,-1
2025-06-25 15:57:15.090724,70.37886595276757,0.019870622614443,92.61870197774115,1
2025-06-25 15:57:25.090724,66.98169195157128,0.0199002797603343,109.26221164528287,1
2025-06-25 15:57:35.090724,68.23549431695307,0.0203370455199287,101.70858523304048,1
2025-06-25 15:57:45.090724,67.35652998430196,0.0199045266905429,98.22390278219736,1
2025-06-25 15:57:55.090724,68.57947145213755,0.0129053094854081,106.66852349007472,1
2025-06-25 15:58:05.090724,64.87533554632468,0.036597249143803,95.36986397105296,1
2025-06-25 15:58:15.090724,73.33020035403776,0.0180900351113278,91.87165030038244,1
2025-06-25 15:58:25.090724,67.30879875483231,0.0108778590618621,94.6108710412636,1
2025-06-25 15:58:35.090724,71.28569911912022,0.0155544851818325,101.64957342331049,1
2025-06-25 15:58:45.090724,72.94661859782396,0.0205127643264021,93.04557150912964,1
2025-06-25 15:58:55.090724,72.90515730431086,0.0293182511802173,107.8644716836892,1
2025-06-25 15:59:05.090724,65.40715473028479,0.0244839101689057,98.19678348959096,1
2025-06-25 15:59:15.090724,66.72049288133013,0.0224618714863076,103.85394578360476,1
2025-06-25 15:59:25.090724,86.29417850253873,0.0502801345125007,97.71486714258998,-1
2025-06-25 15:59:35.090724,63.13881397989719,0.0208504391276798,100.61210735388086,1
2025-06-25 15:59:45.090724,69.16639909800601,0.0258167807285553,102.995680334124,1
2025-06-25 15:59:55.090724,91.6558416872471,0.0609727699400017,100.8375267544476,-1
2025-06-25 16:00:05.090724,69.30366006613036,0.0320068562926097,92.89422235669213,1
2025-06-25 16:00:15.090724,86.43768972262194,0.0515477458338149,101.3700859499244,-1
2025-06-25 16:00:25.090724,72.94838146449969,0.0208428293569501,102.22336609145398,1
2025-06-25 16:00:35.090724,66.96277365545909,0.0267862042235049,98.27898164482215,1
2025-06-25 16:00:45.090724,75.68919916064817,0.0165007160545138,109.84876570427522,1
2025-06-25 16:00:55.090724,66.51783520845268,0.01526850571881,92.82859876458684,1
2025-06-25 16:01:05.090724,70.75675891667245,0.0299106301660643,107.11131822036376,1
2025-06-25 16:01:15.090724,66.88551867726702,0.0294430794884953,100.5200891800595,1
2025-06-25 16:01:25.090724,89.78535288375363,0.0546021546077389,90.702995181046,-1
2025-06-25 16:01:35.090724,68.12302807134542,0.0234120993824384,109.01516223158325,1
2025-06-25 16:01:45.090724,69.00586304578168,0.0116791582357314,106.70849828748962,1
2025-06-25 16:01:55.090724,71.638808251989,0.0031005296927802,99.0533820229822,1
2025-06-25 16:02:05.090724,68.92030551967714,0.0192670447517367,96.56375850888293,1
2025-06-25 16:02:15.090724,71.01050952083021,0.0209645838394264,102.00170316691518,1
2025-06-25 16:02:25.090724,74.09131150057821,0.0040402796446713,101.968205162829,1
2025-06-25 16:02:35.090724,70.75240882270104,-0.0035087432538558,104.9901816691938,1
2025-06-25 16:02:45.090724,68.92263539038737,0.0110124727622542,97.24552400603844,1
2025-06-25 16:02:55.090724,69.27281001199798,0.020413785929039,97.97700188004384,1
2025-06-25 16:03:05.090724,69.2165472917927,0.0296607693959994,104.67922947067518,1
2025-06-25 16:03:15.090724,70.39180698414565,0.0139502663397467,108.43987526714042,1
2025-06-25 16:03:25.090724,71.6657869319772,-0.0028224212067048,97.5744934438953,1
2025-06-25 16:03:35.090724,69.52621676770082,0.0170599545625046,101.02634529344112,1
2025-06-25 16:03:45.090724,73.28031962988003,0.0082761142810561,107.07299970141656,1
2025-06-25 16:03:55.090724,67.56373217711129,0.0098941490241576,99.07039077459476,1
2025-06-25 16:04:05.090724,70.9590640411901,0.0069025116279776,107.72127586767012,1
2025-06-25 16:04:15.090724,90.76252863070482,0.0816327430133561,112.3294048458252,-1
2025-06-25 16:04:25.090724,69.0062720289295,-0.0008805558414885,100.14672530572184,1
2025-06-25 16:04:35.090724,65.7707604997683,0.0138871250323724,96.92884481214452,1
2025-06-25 16:04:45.090724,64.9438847171359,0.0235572002432555,103.06196519648636,1
2025-06-25 16:04:55.090724,63.76303811915477,0.017790877774465,101.17959509788326,1
2025-06-25 16:05:05.090724,76.16661000191078,0.0364668556602935,101.15285020459642,1
2025-06-25 16:05:15.090724,73.39679836797282,0.0174000656947807,83.46818744234099,1
2025-06-25 16:05:25.090724,70.41137722571655,0.0270833699504857,114.78417509533644,1
2025-06-25 16:05:35.090724,73.27831097814651,0.0098932418329413,102.05722862307178,1
2025-06-25 16:05:45.090724,75.73744233880434,0.039935652948503,101.58194613586288,1
2025-06-25 16:05:55.090724,90.99139218578316,0.0493856770043645,93.14434431622752,-1
2025-06-25 16:06:05.090724,66.50875950095644,0.0110235169972399,100.10049550078814,1
2025-06-25 16:06:15.090724,73.7248663588794,0.0148215154784038,103.22982373760044,1
2025-06-25 16:06:25.090724,75.20782591752493,0.0047809800971193,108.78646677236924,1
2025-06-25 16:06:35.090724,75.88211640082017,0.030025764239825,93.03680020300702,1
2025-06-25 16:06:45.090724,69.93309598679811,0.0141158074753545,103.82980661324429,1
2025-06-25 16:06:55.090724,68.77528381933074,0.0212256694997803,88.86642620438892,1
2025-06-25 16:07:05.090724,70.3315346960158,0.0234213001756435,101.80246614764636,1
2025-06-25 16:07:15.090724,87.98867901030826,0.0531196606842727,112.23207934121406,-1
2025-06-25 16:07:25.090724,64.2541060488964,0.0219002476047238,89.13805379920159,1
2025-06-25 16:07:35.090724,73.03105072568633,0.0226289051418781,96.81731580363216,1
2025-06-25 16:07:45.090724,67.17773967524805,0.0255092921984314,102.30801117850432,1
2025-06-25 16:07:55.090724,71.639033028346,0.0220347588557698,86.59307944571769,1
2025-06-25 16:08:05.090724,65.03901068863728,0.033607087128894,98.10055552560814,1
2025-06-25 16:08:15.090724,73.3790129304746,0.019799373809642,102.65376045690836,1
2025-06-25 16:08:25.090724,69.004334198859,0.0273713094956552,100.64315631162157,1
2025-06-25 16:08:35.090724,71.0188230089873,-0.005112803406699,96.50353831988534,1
2025-06-25 16:08:45.090724,73.84325465964832,0.0029127999028427,103.91311416965247,1
2025-06-25 16:08:55.090724,65.99864065914578,0.0186263289390396,104.45319843274297,1
2025-06-25 16:09:05.090724,71.08651264569498,0.0168996228292548,97.22216337715736,1
2025-06-25 16:09:15.090724,71.12623318150125,0.0162633567466422,107.19110133372747,1
2025-06-25 16:09:25.090724,65.68723388420283,0.0342762406388732,95.76234381028698,1
2025-06-25 16:09:35.090724,68.25941993349214,0.0139800129042936,94.6209911035824,1
2025-06-25 16:09:45.090724,92.18201692130069,0.0598672969500107,99.0430484555556,-1
2025-06-25 16:09:55.090724,75.83120820955482,0.0250700129039193,109.26674196017731,1
2025-06-25 16:10:05.090724,71.15059572071884,0.036674141918648,100.21009843262836,1
2025-06-25 16:10:15.090724,68.79182441685457,0.0126178861590244,102.86430918766088,1
2025-06-25 16:10:25.090724,64.71188748210477,0.0403440365322179,101.84843839348088,-1
2025-06-25 16:10:35.090724,93.53422989897308,0.0498861124761735,94.2199480832248,-1
2025-06-25 16:10:45.090724,70.64845050305095,0.0198106150240493,100.23808967164456,1
2025-06-25 16:10:55.090724,68.84192212235774,0.026953233121705,89.65597249957155,1
2025-06-25 16:11:05.090724,70.10567067739444,0.0019291953897281,102.81824268229882,1
2025-06-25 16:11:15.090724,66.3490058342158,0.0142137816227542,102.71559903812758,1
2025-06-25 16:11:25.090724,63.58202593313299,0.0338734045389115,96.16322752687776,1
2025-06-25 16:11:35.090724,73.36670787803696,0.0147056295991293,96.80384084372488,1
2025-06-25 16:11:45.090724,69.5092978669019,0.0178148223568012,97.26237906510455,1
2025-06-25 16:11:55.090724,73.69728587589366,0.0172270257296569,99.4375478718854,1
2025-06-25 16:12:05.090724,67.75369403361766,0.0397863609994589,114.91173322887909,1
2025-06-25 16:12:15.090724,69.2871415598611,0.0101786020219699,107.00865202419968,1
2025-06-25 16:12:25.090724,72.87269636218689,0.0101612769605954,100.6145682205708,1
2025-06-25 16:12:35.090724,65.22002568129069,0.0171856348000285,95.12317484103843,1
2025-06-25 16:12:45.090724,70.52987546509242,0.0161470569617659,97.82702053493486,1
